0,1,2,3,4,5,6,7,8,9,10,11,12
時間,約定,銘柄,タイプ,新規・決済,数量,価格,注文,手数料,スワップ,損益,残高,コメント
2023.11.16 11:10:38,1078,EURUSD,sell,in,0.1,1.08530,1078,-0.70,0.00,0.00,11 020.24,
2023.11.17 09:30:00,1079,EURUSD,buy,out,0.1,1.08409,1079,0.00,0.19,12.10,11 032.53,
2023.11.17 09:30:00,1080,EURUSD,buy,in,0.1,1.08409,1080,-0.70,0.00,0.00,11 031.83,
2023.11.17 21:00:00,1081,EURUSD,sell,out,0.1,1.09031,1081,0.00,0.00,62.20,11 094.03,
2023.11.17 21:00:33,1082,EURUSD,sell,in,0.1,1.09028,1082,-0.70,0.00,0.00,11 093.33,
2023.11.21 20:15:00,1083,EURUSD,buy,out,0.1,1.09090,1083,0.00,0.38,-6.20,11 087.51,
2023.11.21 20:43:33,1084,EURUSD,buy,in,0.1,1.09092,1084,-0.70,0.00,0.00,11 086.81,
2023.11.23 04:15:00,1085,EURUSD,sell,out,0.1,1.08995,1085,0.00,-4.09,-9.70,11 073.02,
2023.11.23 04:17:35,1086,EURUSD,sell,in,0.1,1.08991,1086,-0.70,0.00,0.00,11 072.32,
2023.11.28 09:45:00,1087,EURUSD,buy,out,0.1,1.09395,1087,0.00,0.57,-40.40,11 032.49,
2023.11.28 10:00:28,1088,EURUSD,buy,in,0.1,1.09387,1088,-0.70,0.00,0.00,11 031.79,
2023.11.28 17:45:00,1089,EURUSD,sell,out,0.1,1.09920,1089,0.00,0.00,53.30,11 085.09,
2023.11.28 17:45:20,1090,EURUSD,sell,in,0.1,1.09900,1090,-0.70,0.00,0.00,11 084.39,
2023.11.30 10:30:00,1091,EURUSD,buy,out,0.1,1.09464,1091,0.00,1.15,43.60,11 129.14,
2023.11.30 11:16:40,1092,EURUSD,buy,in,0.1,1.09318,1092,-0.70,0.00,0.00,11 128.44,
2023.12.07 09:45:00,1093,EURUSD,sell,out,0.1,1.07778,1093,0.00,-6.13,-154.00,10 968.31,
2023.12.07 10:00:38,1094,EURUSD,sell,in,0.1,1.07782,1094,-0.70,0.00,0.00,10 967.61,
2023.12.08 16:00:00,1095,EURUSD,buy,out,0.1,1.07472,1095,0.00,0.19,31.00,10 998.80,
2023.12.08 16:31:20,1096,EURUSD,buy,in,0.1,1.07451,1096,-0.70,0.00,0.00,10 998.10,
2023.12.12 09:00:00,1097,EURUSD,sell,out,0.1,1.07794,1097,0.00,-1.36,34.30,11 031.04,
2023.12.12 09:00:31,1098,EURUSD,sell,in,0.1,1.07782,1098,-0.70,0.00,0.00,11 030.34,
2023.12.15 10:45:00,1099,EURUSD,buy,out,0.1,1.09518,1099,0.00,1.34,-173.60,10 858.08,
2023.12.15 10:51:40,1100,EURUSD,buy,in,0.1,1.09563,1100,-0.70,0.00,0.00,10 857.38,
2023.12.18 09:45:00,1101,EURUSD,sell,out,0.1,1.09266,1101,0.00,-0.68,-29.70,10 827.00,
2023.12.18 09:45:40,1102,EURUSD,sell,in,0.1,1.09240,1102,-0.70,0.00,0.00,10 826.30,
2023.12.20 08:00:00,1103,EURUSD,buy,out,0.1,1.09650,1103,0.00,0.38,-41.00,10 785.68,
2023.12.20 09:24:38,1104,EURUSD,buy,in,0.1,1.09586,1104,-0.70,0.00,0.00,10 784.98,
2023.12.21 13:45:00,1105,EURUSD,sell,out,0.1,1.09784,1105,0.00,-3.41,19.80,10 801.37,
2023.12.21 14:57:28,1106,EURUSD,sell,in,0.1,1.09791,1106,-0.70,0.00,0.00,10 800.67,
2023.12.28 16:00:00,1107,EURUSD,buy,out,0.1,1.10733,1107,0.00,1.72,-94.20,10 708.19,
2023.12.28 16:04:40,1108,EURUSD,buy,in,0.1,1.10821,1108,-0.70,0.00,0.00,10 707.49,
2024.01.04 11:45:00,1109,EURUSD,sell,out,0.1,1.09662,1109,0.00,-6.13,-115.90,10 585.46,
2024.01.04 12:11:59,1110,EURUSD,sell,in,0.1,1.09635,1110,-0.70,0.00,0.00,10 584.76,
2024.01.05 08:15:00,1111,EURUSD,buy,out,0.1,1.09321,1111,0.00,0.19,31.40,10 616.35,
2024.01.05 09:08:35,1112,EURUSD,buy,in,0.1,1.09285,1112,-0.70,0.00,0.00,10 615.65,
2024.01.05 16:30:00,1113,EURUSD,sell,out,0.1,1.09456,1113,0.00,0.00,17.10,10 632.75,
2024.01.05 16:35:41,1114,EURUSD,sell,in,0.1,1.09440,1114,-0.70,0.00,0.00,10 632.05,
2024.01.11 11:45:00,1115,EURUSD,buy,out,0.1,1.09597,1115,0.00,1.53,-15.70,10 617.88,
2024.01.11 11:46:39,1116,EURUSD,buy,in,0.1,1.09617,1116,-0.70,0.00,0.00,10 617.18,
2024.01.18 03:00:00,1117,EURUSD,sell,out,0.1,1.08939,1117,0.00,-6.13,-67.80,10 543.25,
2024.01.18 03:00:31,1118,EURUSD,sell,in,0.1,1.08936,1118,-0.70,0.00,0.00,10 542.55,
2024.01.18 15:30:00,1119,EURUSD,buy,out,0.1,1.08667,1119,0.00,0.00,26.90,10 569.45,
2024.01.18 15:30:00,1120,EURUSD,buy,in,0.1,1.08667,1120,-0.70,0.00,0.00,10 568.75,
2024.01.23 07:45:00,1121,EURUSD,sell,out,0.1,1.09042,1121,0.00,-2.04,37.50,10 604.21,
2024.01.23 08:00:39,1122,EURUSD,sell,in,0.1,1.09052,1122,-0.70,0.00,0.00,10 603.51,
2024.01.23 13:00:00,1123,EURUSD,buy,out,0.1,1.08695,1123,0.00,0.00,35.70,10 639.21,
2024.01.23 13:01:36,1124,EURUSD,buy,in,0.1,1.08722,1124,-0.70,0.00,0.00,10 638.51,
2024.01.24 09:45:00,1125,EURUSD,sell,out,0.1,1.08788,1125,0.00,-0.68,6.60,10 644.43,
2024.01.24 09:50:41,1126,EURUSD,sell,in,0.1,1.08757,1126,-0.70,0.00,0.00,10 643.73,
2024.01.25 16:15:00,1127,EURUSD,buy,out,0.1,1.08644,1127,0.00,0.96,11.30,10 655.99,
2024.01.25 16:23:31,1128,EURUSD,buy,in,0.1,1.08660,1128,-0.70,0.00,0.00,10 655.29,
2024.01.26 12:30:00,1129,EURUSD,sell,out,0.1,1.08611,1129,0.00,-0.68,-4.90,10 649.71,
2024.01.26 12:31:35,1130,EURUSD,sell,in,0.1,1.08607,1130,-0.70,0.00,0.00,10 649.01,
2024.01.29 11:30:00,1131,EURUSD,buy,out,0.1,1.08272,1131,0.00,0.19,33.50,10 682.70,
2024.01.29 11:30:28,1132,EURUSD,buy,in,0.1,1.08286,1132,-0.70,0.00,0.00,10 682.00,
2024.01.29 22:30:00,1133,EURUSD,sell,out,0.1,1.08366,1133,0.00,0.00,8.00,10 690.00,
2024.01.29 22:33:30,1134,EURUSD,sell,in,0.1,1.08343,1134,-0.70,0.00,0.00,10 689.30,
2024.01.30 09:00:00,1135,EURUSD,buy,out,0.1,1.08148,1135,0.00,0.19,19.50,10 708.99,
2024.01.30 09:18:34,1136,EURUSD,buy,in,0.1,1.08149,1136,-0.70,0.00,0.00,10 708.29,
2024.01.30 13:30:00,1137,EURUSD,sell,out,0.1,1.08434,1137,0.00,0.00,28.50,10 736.79,
2024.01.30 13:30:34,1138,EURUSD,sell,in,0.1,1.08429,1138,-0.70,0.00,0.00,10 736.09,
2024.01.31 04:15:00,1139,EURUSD,buy,out,0.1,1.08222,1139,0.00,0.19,20.70,10 756.98,
2024.01.31 06:13:31,1140,EURUSD,buy,in,0.1,1.08199,1140,-0.70,0.00,0.00,10 756.28,
2024.01.31 15:45:00,1141,EURUSD,sell,out,0.1,1.08542,1141,0.00,0.00,34.30,10 790.58,
2024.01.31 15:45:05,1142,EURUSD,sell,in,0.1,1.08531,1142,-0.70,0.00,0.00,10 789.88,
2024.02.01 09:00:00,1143,EURUSD,buy,out,0.1,1.07962,1143,0.00,0.96,56.90,10 847.74,
2024.02.01 09:02:42,1144,EURUSD,buy,in,0.1,1.07964,1144,-0.70,0.00,0.00,10 847.04,
2024.02.01 18:30:00,1145,EURUSD,sell,out,0.1,1.08493,1145,0.00,0.00,52.90,10 899.94,
2024.02.01 20:04:21,1146,EURUSD,sell,in,0.1,1.08671,1146,-0.70,0.00,0.00,10 899.24,
2024.02.02 15:45:00,1147,EURUSD,buy,out,0.1,1.08280,1147,0.00,0.19,39.10,10 938.53,
2024.02.02 17:48:19,1148,EURUSD,buy,in,0.1,1.08006,1148,-0.70,0.00,0.00,10 937.83,
2024.02.06 09:15:00,1149,EURUSD,sell,out,0.1,1.07603,1149,0.00,-1.36,-40.30,10 896.17,
2024.02.06 09:22:24,1150,EURUSD,sell,in,0.1,1.07597,1150,-0.70,0.00,0.00,10 895.47,
2024.02.06 12:00:00,1151,EURUSD,buy,out,0.1,1.07293,1151,0.00,0.00,30.40,10 925.87,
2024.02.06 12:02:20,1152,EURUSD,buy,in,0.1,1.07307,1152,-0.70,0.00,0.00,10 925.17,
2024.02.07 03:30:00,1153,EURUSD,sell,out,0.1,1.07620,1153,0.00,-0.68,31.30,10 955.79,
2024.02.07 03:30:00,1154,EURUSD,sell,in,0.1,1.07619,1154,-0.70,0.00,0.00,10 955.09,
2024.02.08 13:30:00,1155,EURUSD,buy,out,0.1,1.07634,1155,0.00,0.96,-1.50,10 954.55,
2024.02.08 13:30:14,1156,EURUSD,buy,in,0.1,1.07635,1156,-0.70,0.00,0.00,10 953.85,
2024.02.09 16:15:00,1157,EURUSD,sell,out,0.1,1.07943,1157,0.00,-0.68,30.80,10 983.97,
2024.02.09 16:15:31,1158,EURUSD,sell,in,0.1,1.07931,1158,-0.70,0.00,0.00,10 983.27,
2024.02.12 11:45:00,1159,EURUSD,buy,out,0.1,1.07720,1159,0.00,0.19,21.10,11 004.56,
2024.02.12 11:45:05,1160,EURUSD,buy,in,0.1,1.07722,1160,-0.70,0.00,0.00,11 003.86,
2024.02.13 09:15:00,1161,EURUSD,sell,out,0.1,1.07754,1161,0.00,-0.68,3.20,11 006.38,
2024.02.13 09:15:05,1162,EURUSD,sell,in,0.1,1.07751,1162,-0.70,0.00,0.00,11 005.68,
2024.02.13 15:45:00,1163,EURUSD,buy,out,0.1,1.07175,1163,0.00,0.00,57.60,11 063.28,
2024.02.13 16:17:40,1164,EURUSD,buy,in,0.1,1.07188,1164,-0.70,0.00,0.00,11 062.58,
2024.02.14 19:00:00,1165,EURUSD,sell,out,0.1,1.07339,1165,0.00,-0.68,15.10,11 077.00,
2024.02.14 19:00:21,1166,EURUSD,sell,in,0.1,1.07331,1166,-0.70,0.00,0.00,11 076.30,
2024.02.16 15:45:00,1167,EURUSD,buy,out,0.1,1.07410,1167,0.00,1.15,-7.90,11 069.55,
2024.02.16 15:46:31,1168,EURUSD,buy,in,0.1,1.07457,1168,-0.70,0.00,0.00,11 068.85,
2024.02.20 11:30:00,1169,EURUSD,sell,out,0.1,1.07894,1169,0.00,-1.36,43.70,11 111.19,
2024.02.20 13:10:55,1170,EURUSD,sell,in,0.1,1.07984,1170,-0.70,0.00,0.00,11 110.49,
2024.02.21 11:00:00,1171,EURUSD,buy,out,0.1,1.07988,1171,0.00,0.19,-0.40,11 110.28,
2024.02.21 11:34:40,1172,EURUSD,buy,in,0.1,1.07964,1172,-0.70,0.00,0.00,11 109.58,
2024.02.22 02:45:00,1173,EURUSD,sell,out,0.1,1.08302,1173,0.00,-3.41,33.80,11 139.97,
2024.02.22 02:56:34,1174,EURUSD,sell,in,0.1,1.08294,1174,-0.70,0.00,0.00,11 139.27,
2024.02.22 16:15:00,1175,EURUSD,buy,out,0.1,1.08161,1175,0.00,0.00,13.30,11 152.57,
2024.02.22 16:45:17,1176,EURUSD,buy,in,0.1,1.08134,1176,-0.70,0.00,0.00,11 151.87,
2024.02.26 09:15:00,1177,EURUSD,sell,out,0.1,1.08319,1177,0.00,-1.36,18.50,11 169.01,
2024.02.26 09:23:15,1178,EURUSD,sell,in,0.1,1.08300,1178,-0.70,0.00,0.00,11 168.31,
2024.02.28 05:30:00,1179,EURUSD,buy,out,0.1,1.08331,1179,0.00,0.38,-3.10,11 165.59,
2024.02.28 05:30:13,1180,EURUSD,buy,in,0.1,1.08336,1180,-0.70,0.00,0.00,11 164.89,
2024.03.04 09:15:00,1181,EURUSD,sell,out,0.1,1.08519,1181,0.00,-4.77,18.30,11 178.42,
2024.03.04 09:15:01,1182,EURUSD,sell,in,0.1,1.08518,1182,-0.70,0.00,0.00,11 177.72,
2024.03.05 09:45:00,1183,EURUSD,buy,out,0.1,1.08446,1183,0.00,0.19,7.20,11 185.11,
2024.03.05 09:45:03,1184,EURUSD,buy,in,0.1,1.08448,1184,-0.70,0.00,0.00,11 184.41,
2024.03.05 17:15:00,1185,EURUSD,sell,out,0.1,1.08692,1185,0.00,0.00,24.40,11 208.81,
2024.03.05 17:15:05,1186,EURUSD,sell,in,0.1,1.08684,1186,-0.70,0.00,0.00,11 208.11,
2024.03.06 03:45:00,1187,EURUSD,buy,out,0.1,1.08448,1187,0.00,0.19,23.60,11 231.90,
2024.03.06 03:45:04,1188,EURUSD,buy,in,0.1,1.08449,1188,-0.70,0.00,0.00,11 231.20,
2024.03.06 09:15:00,1189,EURUSD,sell,out,0.1,1.08628,1189,0.00,0.00,17.90,11 249.10,
2024.03.06 09:15:33,1190,EURUSD,sell,in,0.1,1.08615,1190,-0.70,0.00,0.00,11 248.40,
2024.03.07 16:00:00,1191,EURUSD,buy,out,0.1,1.08723,1191,0.00,0.96,-10.80,11 238.56,
2024.03.07 16:01:41,1192,EURUSD,buy,in,0.1,1.08744,1192,-0.70,0.00,0.00,11 237.86,
2024.03.07 18:30:00,1193,EURUSD,sell,out,0.1,1.09362,1193,0.00,0.00,61.80,11 299.66,
2024.03.07 18:30:03,1194,EURUSD,sell,in,0.1,1.09348,1194,-0.70,0.00,0.00,11 298.96,
2024.03.08 09:45:00,1195,EURUSD,buy,out,0.1,1.09335,1195,0.00,0.19,1.30,11 300.45,
2024.03.08 09:49:06,1196,EURUSD,buy,in,0.1,1.09350,1196,-0.70,0.00,0.00,11 299.75,
2024.03.08 15:45:00,1197,EURUSD,sell,out,0.1,1.09721,1197,0.00,0.00,37.10,11 336.85,
2024.03.08 15:49:38,1198,EURUSD,sell,in,0.1,1.09651,1198,-0.70,0.00,0.00,11 336.15,
2024.03.11 17:00:00,1199,EURUSD,buy,out,0.1,1.09197,1199,0.00,0.19,45.40,11 381.74,
2024.03.11 17:16:26,1200,EURUSD,buy,in,0.1,1.09208,1200,-0.70,0.00,0.00,11 381.04,
2024.03.13 15:00:00,1201,EURUSD,sell,out,0.1,1.09421,1201,0.00,-1.36,21.30,11 400.98,
2024.03.13 15:00:20,1202,EURUSD,sell,in,0.1,1.09420,1202,-0.70,0.00,0.00,11 400.28,
2024.03.14 16:45:00,1203,EURUSD,buy,out,0.1,1.09176,1203,0.00,0.96,24.40,11 425.64,
2024.03.14 16:45:29,1204,EURUSD,buy,in,0.1,1.09180,1204,-0.70,0.00,0.00,11 424.94,
2024.03.15 12:45:00,1205,EURUSD,sell,out,0.1,1.08893,1205,0.00,-0.68,-28.70,11 395.56,
2024.03.15 12:45:00,1206,EURUSD,sell,in,0.1,1.08893,1206,-0.70,0.00,0.00,11 394.86,
2024.03.18 19:15:00,1207,EURUSD,buy,out,0.1,1.08775,1207,0.00,0.19,11.80,11 406.85,
2024.03.18 19:15:00,1208,EURUSD,buy,in,0.1,1.08776,1208,-0.70,0.00,0.00,11 406.15,
2024.03.20 20:30:00,1209,EURUSD,sell,out,0.1,1.08642,1209,0.00,-1.36,-13.40,11 391.39,
2024.03.20 20:30:49,1210,EURUSD,sell,in,0.1,1.08638,1210,-0.70,0.00,0.00,11 390.69,
2024.03.21 11:30:00,1211,EURUSD,buy,out,0.1,1.09133,1211,0.00,0.96,-49.50,11 342.15,
2024.03.21 12:23:28,1212,EURUSD,buy,in,0.1,1.09010,1212,-0.70,0.00,0.00,11 341.45,
2024.03.26 04:00:00,1213,EURUSD,sell,out,0.1,1.08426,1213,0.00,-2.04,-58.40,11 281.01,
2024.03.26 04:00:02,1214,EURUSD,sell,in,0.1,1.08425,1214,-0.70,0.00,0.00,11 280.31,
2024.03.26 19:00:00,1215,EURUSD,buy,out,0.1,1.08283,1215,0.00,0.00,14.20,11 294.51,
2024.03.26 19:00:22,1216,EURUSD,buy,in,0.1,1.08285,1216,-0.70,0.00,0.00,11 293.81,
2024.03.29 15:45:00,1217,EURUSD,sell,out,0.1,1.07968,1217,0.00,-4.77,-31.70,11 257.34,
2024.03.29 15:45:35,1218,EURUSD,sell,in,0.1,1.07961,1218,-0.70,0.00,0.00,11 256.64,
2024.04.01 17:15:00,1219,EURUSD,buy,out,0.1,1.07502,1219,0.00,0.19,45.90,11 302.73,
2024.04.01 20:07:05,1220,EURUSD,buy,in,0.1,1.07405,1220,-0.70,0.00,0.00,11 302.03,
2024.04.02 16:30:00,1221,EURUSD,sell,out,0.1,1.07602,1221,0.00,-0.68,19.70,11 321.05,
2024.04.02 16:31:40,1222,EURUSD,sell,in,0.1,1.07591,1222,-0.70,0.00,0.00,11 320.35,
2024.04.04 21:45:00,1223,EURUSD,buy,out,0.1,1.08468,1223,0.00,1.15,-87.70,11 233.80,
2024.04.04 21:45:17,1224,EURUSD,buy,in,0.1,1.08471,1224,-0.70,0.00,0.00,11 233.10,
2024.04.05 11:45:00,1225,EURUSD,sell,out,0.1,1.08452,1225,0.00,-0.68,-1.90,11 230.52,
2024.04.05 11:46:24,1226,EURUSD,sell,in,0.1,1.08440,1226,-0.70,0.00,0.00,11 229.82,
2024.04.05 16:00:00,1227,EURUSD,buy,out,0.1,1.08096,1227,0.00,0.00,34.40,11 264.22,
2024.04.05 16:00:01,1228,EURUSD,buy,in,0.1,1.08098,1228,-0.70,0.00,0.00,11 263.52,
2024.04.08 16:45:00,1229,EURUSD,sell,out,0.1,1.08482,1229,0.00,-0.68,38.40,11 301.24,
2024.04.08 16:48:39,1230,EURUSD,sell,in,0.1,1.08465,1230,-0.70,0.00,0.00,11 300.54,
2024.04.10 15:45:00,1231,EURUSD,buy,out,0.1,1.07809,1231,0.00,0.38,65.60,11 366.52,
2024.04.10 20:20:28,1232,EURUSD,buy,in,0.1,1.07426,1232,-0.70,0.00,0.00,11 365.82,
2024.04.15 09:30:00,1233,EURUSD,sell,out,0.1,1.06631,1233,0.00,-4.77,-79.50,11 281.55,
2024.04.15 09:30:00,1234,EURUSD,sell,in,0.1,1.06630,1234,-0.70,0.00,0.00,11 280.85,
2024.04.15 17:30:00,1235,EURUSD,buy,out,0.1,1.06255,1235,0.00,0.00,37.50,11 318.35,
2024.04.15 17:30:00,1236,EURUSD,buy,in,0.1,1.06256,1236,-0.70,0.00,0.00,11 317.65,
2024.04.16 15:45:00,1237,EURUSD,sell,out,0.1,1.06485,1237,0.00,-0.68,22.90,11 339.87,
2024.04.16 15:45:36,1238,EURUSD,sell,in,0.1,1.06476,1238,-0.70,0.00,0.00,11 339.17,
2024.04.18 16:45:00,1239,EURUSD,buy,out,0.1,1.06493,1239,0.00,1.15,-1.70,11 338.62,
2024.04.18 16:49:39,1240,EURUSD,buy,in,0.1,1.06531,1240,-0.70,0.00,0.00,11 337.92,
2024.04.19 11:00:00,1241,EURUSD,sell,out,0.1,1.06553,1241,0.00,-0.68,2.20,11 339.44,
2024.04.19 11:00:35,1242,EURUSD,sell,in,0.1,1.06544,1242,-0.70,0.00,0.00,11 338.74,
2024.04.22 14:30:00,1243,EURUSD,buy,out,0.1,1.06369,1243,0.00,0.19,17.50,11 356.43,
2024.04.22 14:32:26,1244,EURUSD,buy,in,0.1,1.06390,1244,-0.70,0.00,0.00,11 355.73,
2024.04.23 10:45:00,1245,EURUSD,sell,out,0.1,1.06815,1245,0.00,-0.68,42.50,11 397.55,
2024.04.23 10:54:28,1246,EURUSD,sell,in,0.1,1.06770,1246,-0.70,0.00,0.00,11 396.85,
2024.04.24 10:15:00,1247,EURUSD,buy,out,0.1,1.06883,1247,0.00,0.19,-11.30,11 385.74,
2024.04.24 10:20:06,1248,EURUSD,buy,in,0.1,1.06901,1248,-0.70,0.00,0.00,11 385.04,
2024.04.25 09:15:00,1249,EURUSD,sell,out,0.1,1.07163,1249,0.00,-3.41,26.20,11 407.83,
2024.04.25 09:15:24,1250,EURUSD,sell,in,0.1,1.07153,1250,-0.70,0.00,0.00,11 407.13,
2024.04.25 15:45:00,1251,EURUSD,buy,out,0.1,1.06910,1251,0.00,0.00,24.30,11 431.43,
2024.04.25 15:48:42,1252,EURUSD,buy,in,0.1,1.06952,1252,-0.70,0.00,0.00,11 430.73,
2024.04.26 09:45:00,1253,EURUSD,sell,out,0.1,1.07368,1253,0.00,-0.68,41.60,11 471.65,
2024.04.26 09:45:22,1254,EURUSD,sell,in,0.1,1.07364,1254,-0.70,0.00,0.00,11 470.95,
2024.04.26 17:15:00,1255,EURUSD,buy,out,0.1,1.07029,1255,0.00,0.00,33.50,11 504.45,
2024.04.26 17:15:04,1256,EURUSD,buy,in,0.1,1.07038,1256,-0.70,0.00,0.00,11 503.75,
2024.04.29 05:45:00,1257,EURUSD,sell,out,0.1,1.07187,1257,0.00,-0.68,14.90,11 517.97,
2024.04.29 05:49:34,1258,EURUSD,sell,in,0.1,1.07181,1258,-0.70,0.00,0.00,11 517.27,
2024.04.30 05:15:00,1259,EURUSD,buy,out,0.1,1.07046,1259,0.00,0.19,13.50,11 530.96,
2024.04.30 05:15:34,1260,EURUSD,buy,in,0.1,1.07048,1260,-0.70,0.00,0.00,11 530.26,
2024.04.30 12:30:00,1261,EURUSD,sell,out,0.1,1.07278,1261,0.00,0.00,23.00,11 553.26,
2024.04.30 12:55:18,1262,EURUSD,sell,in,0.1,1.07287,1262,-0.70,0.00,0.00,11 552.56,
2024.04.30 23:30:00,1263,EURUSD,buy,out,0.1,1.06701,1263,0.00,0.00,58.60,11 611.16,
2024.04.30 23:34:06,1264,EURUSD,buy,in,0.1,1.06705,1264,-0.70,0.00,0.00,11 610.46,
2024.05.01 12:45:00,1265,EURUSD,sell,out,0.1,1.06723,1265,0.00,-0.68,1.80,11 611.58,
2024.05.01 12:45:19,1266,EURUSD,sell,in,0.1,1.06717,1266,-0.70,0.00,0.00,11 610.88,
2024.05.02 17:15:00,1267,EURUSD,buy,out,0.1,1.06765,1267,0.00,0.96,-4.80,11 607.04,
2024.05.02 17:15:26,1268,EURUSD,buy,in,0.1,1.06781,1268,-0.70,0.00,0.00,11 606.34,
2024.05.02 22:00:00,1269,EURUSD,sell,out,0.1,1.07301,1269,0.00,0.00,52.00,11 658.34,
2024.05.02 22:00:52,1270,EURUSD,sell,in,0.1,1.07289,1270,-0.70,0.00,0.00,11 657.64,
2024.05.07 21:30:00,1271,EURUSD,buy,out,0.1,1.07509,1271,0.00,0.57,-22.00,11 636.21,
2024.05.07 21:30:29,1272,EURUSD,buy,in,0.1,1.07510,1272,-0.70,0.00,0.00,11 635.51,
2024.05.09 15:45:00,1273,EURUSD,sell,out,0.1,1.07616,1273,0.00,-4.09,10.60,11 642.02,
2024.05.09 15:45:34,1274,EURUSD,sell,in,0.1,1.07587,1274,-0.70,0.00,0.00,11 641.32,
2024.05.14 11:15:00,1275,EURUSD,buy,out,0.1,1.07771,1275,0.00,0.57,-18.40,11 623.49,
2024.05.14 11:15:30,1276,EURUSD,buy,in,0.1,1.07776,1276,-0.70,0.00,0.00,11 622.79,
2024.05.14 16:15:00,1277,EURUSD,sell,out,0.1,1.08197,1277,0.00,0.00,42.10,11 664.89,
2024.05.14 16:27:39,1278,EURUSD,sell,in,0.1,1.08152,1278,-0.70,0.00,0.00,11 664.19,
2024.05.16 11:30:00,1279,EURUSD,buy,out,0.1,1.08687,1279,0.00,1.15,-53.50,11 611.84,
2024.05.16 11:30:05,1280,EURUSD,buy,in,0.1,1.08693,1280,-0.70,0.00,0.00,11 611.14,
2024.05.17 17:45:00,1281,EURUSD,sell,out,0.1,1.08698,1281,0.00,-0.68,0.50,11 610.96,
2024.05.17 18:01:05,1282,EURUSD,sell,in,0.1,1.08731,1282,-0.70,0.00,0.00,11 610.26,
2024.05.20 15:00:00,1283,EURUSD,buy,out,0.1,1.08601,1283,0.00,0.19,13.00,11 623.45,
2024.05.20 15:00:05,1284,EURUSD,buy,in,0.1,1.08605,1284,-0.70,0.00,0.00,11 622.75,
2024.05.23 16:15:00,1285,EURUSD,sell,out,0.1,1.08592,1285,0.00,-4.77,-1.30,11 616.68,
2024.05.23 16:15:11,1286,EURUSD,sell,in,0.1,1.08583,1286,-0.70,0.00,0.00,11 615.98,
2024.05.23 21:00:00,1287,EURUSD,buy,out,0.1,1.08119,1287,0.00,0.00,46.40,11 662.38,
2024.05.23 21:14:25,1288,EURUSD,buy,in,0.1,1.08120,1288,-0.70,0.00,0.00,11 661.68,
2024.05.24 09:45:00,1289,EURUSD,sell,out,0.1,1.08172,1289,0.00,-0.68,5.20,11 666.20,
2024.05.24 09:45:16,1290,EURUSD,sell,in,0.1,1.08170,1290,-0.70,0.00,0.00,11 665.50,
2024.05.28 21:45:00,1291,EURUSD,buy,out,0.1,1.08574,1291,0.00,0.38,-40.40,11 625.48,
2024.05.28 21:56:59,1292,EURUSD,buy,in,0.1,1.08575,1292,-0.70,0.00,0.00,11 624.78,
2024.05.30 12:30:00,1293,EURUSD,sell,out,0.1,1.08162,1293,0.00,-4.09,-41.30,11 579.39,
2024.05.30 12:30:01,1294,EURUSD,sell,in,0.1,1.08161,1294,-0.70,0.00,0.00,11 578.69,
2024.05.31 05:00:00,1295,EURUSD,buy,out,0.1,1.08204,1295,0.00,0.19,-4.30,11 574.58,
2024.05.31 05:07:34,1296,EURUSD,buy,in,0.1,1.08225,1296,-0.70,0.00,0.00,11 573.88,
2024.05.31 11:45:00,1297,EURUSD,sell,out,0.1,1.08366,1297,0.00,0.00,14.10,11 587.98,
2024.05.31 11:46:04,1298,EURUSD,sell,in,0.1,1.08358,1298,-0.70,0.00,0.00,11 587.28,
2024.06.04 10:15:00,1299,EURUSD,buy,out,0.1,1.08931,1299,0.00,0.38,-57.30,11 530.36,
2024.06.04 10:15:16,1300,EURUSD,buy,in,0.1,1.08943,1300,-0.70,0.00,0.00,11 529.66,
2024.06.06 04:00:00,1301,EURUSD,sell,out,0.1,1.08818,1301,0.00,-4.09,-12.50,11 513.07,
2024.06.06 05:15:19,1302,EURUSD,sell,in,0.1,1.08896,1302,-0.70,0.00,0.00,11 512.37,
2024.06.06 15:15:00,1303,EURUSD,buy,out,0.1,1.08666,1303,0.00,0.00,23.00,11 535.37,
2024.06.06 15:15:00,1304,EURUSD,buy,in,0.1,1.08666,1304,-0.70,0.00,0.00,11 534.67,
2024.06.12 11:15:00,1305,EURUSD,sell,out,0.1,1.07520,1305,0.00,-2.72,-114.60,11 417.35,
2024.06.12 11:16:11,1306,EURUSD,sell,in,0.1,1.07515,1306,-0.70,0.00,0.00,11 416.65,
2024.06.13 14:45:00,1307,EURUSD,buy,out,0.1,1.07856,1307,0.00,0.96,-34.10,11 383.51,
2024.06.13 14:53:53,1308,EURUSD,buy,in,0.1,1.07865,1308,-0.70,0.00,0.00,11 382.81,
2024.06.17 21:45:00,1309,EURUSD,sell,out,0.1,1.07362,1309,0.00,-1.36,-50.30,11 331.15,
2024.06.17 22:02:41,1310,EURUSD,sell,in,0.1,1.07350,1310,-0.70,0.00,0.00,11 330.45,
2024.06.18 06:15:00,1311,EURUSD,buy,out,0.1,1.07220,1311,0.00,0.19,13.00,11 343.64,
2024.06.18 06:15:04,1312,EURUSD,buy,in,0.1,1.07223,1312,-0.70,0.00,0.00,11 342.94,
2024.06.18 17:00:00,1313,EURUSD,sell,out,0.1,1.07479,1313,0.00,0.00,25.60,11 368.54,
